Ticket_Number,GDS_Record_Locator,Reservation_Date,Ticket_Issue_Date,Trip_Departure_Date,Airline_Name,Cabin_Class,Domestic_International_Indicator,Origin_City_Code,Destination_City_Code,Routing,Invoice_Amount,Tax_Amount,Total_Amount,Mileage,Days_Advance_Purchase,Trip_Length,One_Way_Indicator,Exchange_Indicator,Exchange_Original_Ticket_Number,Refund_Indicator,Original_Invoice_Number,Online_Booking_Indicator,Fare_Category,Agency
NULL,IGLMUA,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,GEG,BOI,GEG/BOI/GEG,338.6,47.4,386,575.0129505,5,3,NULL,N,NULL,N,NULL,Y,YCA,Agency B
NULL,IGQHTN,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC/DEN,133.02,31.98,165,761.3834087,5,2,NULL,N,NULL,N,NULL,N,YCA,Agency B
NULL,IGTTRO,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MCO,ATL,MCO/ATL/MCO,202.8,37,239.8,808.8590748,1,2,NULL,N,NULL,N,NULL,NULL,_CA,Agency B
NULL,IIAOIK,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC/DEN,161.86,40.34,202.2,761.3834087,5,2,NULL,N,NULL,N,NULL,N,YCA,Agency B
NULL,IJAFMF,00:00.0,00:00.0,00:00.0,GRANT AVIATION,Coach,D,ANC,DUT,ANC/DUT/KQA/DUT/ANC,308,NULL,308,1651.136293,35,45,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,IJMCTD,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,FAI,GAL,FAI/GAL/FAI,420,NULL,420,534.2976781,8,20,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,IJRAWX,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MCI,MDW,MCI/MDW/MCI,362.8,55.4,418.2,809.0641762,4,6,NULL,N,NULL,N,NULL,N,YCA,Agency B
NULL,IJYEGD,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ABQ,HOU,ABQ/HOU/ABQ,414.88,61.82,476.7,1518.33819,5,2,NULL,N,NULL,N,NULL,N,_CA,Agency B
NULL,IKPFOI,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,PHX,LAX,PHX/LAX/PHX,169.3,40.9,210.2,739.2948671,2,3,NULL,N,NULL,N,NULL,N,_CA,Agency B
NULL,ILALQX,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SAN,TUS,SAN/TUS/SAN,372.1,49.7,421.8,733.0909464,3,2,NULL,N,NULL,N,NULL,Y,YCA,Agency B
NULL,ILGSWE,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,OAK,SAN,OAK/SAN/OAK,396.28,57.92,454.2,893.8369019,5,1,NULL,N,NULL,N,NULL,N,YCA,Agency B
NULL,ILODNK,NULL,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,TPA,ATL,TPA/ATL/TPA,-238.14,-39.86,-278,-815.0167464,-2,-3,NULL,N,NULL,Y,NULL,N,_CA,Agency B
NULL,ILODNK,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,TPA,ATL,TPA/ATL/TPA,238.14,39.86,278,815.0167464,6,3,NULL,N,NULL,N,NULL,N,_CA,Agency B
NULL,ILQQLA,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SMF,LAS,SMF/LAS/SMF,372.1,49.9,422,795.2786627,5,8,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,ILQQLA,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SMF,LAS,SMF/LAS/SMF,372.1,49.9,422,795.2786627,4,7,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,ILWFKT,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,SAN,SFO/SAN/SFO,113.48,36.72,150.2,894.5282589,5,2,NULL,N,NULL,N,NULL,N,_CA,Agency B
NULL,IMIKZX,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,SAN,SFO/SAN/SFO,113.48,36.72,150.2,894.5282589,5,2,NULL,N,NULL,N,NULL,N,_CA,Agency B
NULL,IMMSBI,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,MSP,MDW/MSP/MDW,176.74,35.26,212,695.2925979,4,2,NULL,N,NULL,N,NULL,NULL,_CA,Agency B
NULL,IMTXJG,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ABQ,DEN,ABQ/DEN,92.09,17.91,110,340.1459614,6,1,NULL,N,NULL,N,NULL,N,Unrestricted Commercial ,Agency B
NULL,INAAMK,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ATL,FLL,ATL/FLL/ATL,228.84,45.36,274.2,1164.534197,4,5,NULL,N,NULL,N,NULL,N,YCA,Agency B
NULL,INIVDU,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DAL,ELP,DAL/ELP/DAL,506.04,59.96,566,1124.526002,5,5,NULL,N,NULL,N,NULL,N,YCA,Agency B
NULL,INKLQZ,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,SAN,SFO/SAN/SFO,113.48,30.52,144,894.5282589,3,1,NULL,N,NULL,N,NULL,N,_CA,Agency B
NULL,IPDPXW,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,SAN,SFO/SAN,56.74,15.26,72,447.2643161,2,1,NULL,N,NULL,N,NULL,N,_CA,Agency B
NULL,IPOEPA,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,OTZ,OME,OTZ/OME/OTZ,350,NULL,350,366.1866809,5,4,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,IPOEPA,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,OTZ,OME,OTZ/OME/OTZ,380,NULL,380,366.1866809,5,9,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,IPUAIX,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ATL,FLL,ATL/FLL/ATL,228.84,39.16,268,1164.534197,5,1,NULL,N,NULL,N,NULL,N,YCA,Agency B
NULL,IQDFSZ,00:00.0,00:00.0,00:00.0,WARBELOWS AIR SERVICE,Coach,D,FAI,CIK,FAI/CIK,163,NULL,163,172.8318364,1,2,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,IQQGCH,00:00.0,00:00.0,00:00.0,LAKE CLARK AIR,Coach,D,ANC,PTA,ANC/PTA/ANC,483.75,NULL,483.75,322.5596914,0,2,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,IQTFHH,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,OME,SHH,OME/SHH/OME,432,NULL,432,244.0670301,6,7,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,IRFIIM,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,OAK,BUR,OAK/BUR/OAK,362.8,49.2,412,651.1567994,1,1,NULL,N,NULL,N,NULL,N,YCA,Agency B
NULL,IRLDOO,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,HUS,FAI,HUS/FAI,190,NULL,190,202.5707041,1,2,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,IRLDOO,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,HUS,FAI,HUS/FAI,200,NULL,200,202.5707041,1,2,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,ISHUSP,00:00.0,00:00.0,00:00.0,HARRIS AIR,Coach,D,KAE,WRG,KAE/WRG/KAE,390,NULL,390,136.7853198,56,61,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,ISKIET,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,OBU,OTZ,OBU/OTZ/ANC/FAI,280,NULL,280,961.2138318,24,26,NULL,N,NULL,N,NULL,NULL,Restricted Commercial,Agency B
NULL,ITUIMD,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,PVD,ORF,PVD/BWI/ORF/BWI/PVD,312.56,68.64,381.2,974.3285673,5,3,NULL,N,NULL,N,NULL,N,YCA,Agency B
NULL,IUPKVU,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC/DEN,104.18,29.82,134,761.3834087,6,5,NULL,N,NULL,N,NULL,NULL,_CA,Agency B
NULL,IVCYZU,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SFO,DEN/SFO/DEN,252.09,40.91,293,1908.817923,4,8,NULL,N,NULL,N,NULL,NULL,YCA,Agency B
NULL,IVGTAQ,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,BHM,MCO,BHM/MCO/BHM,429.76,54.24,484,958.0648065,5,5,NULL,N,NULL,N,NULL,N,YCA,Agency B
NULL,IVJYOM,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,FAI,GAL,FAI/GAL/FAI,420,NULL,420,534.2976781,8,20,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,IVSGIJ,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,CMH,MDW/CMH/MDW,336.74,47.06,383.8,569.2650393,2,2,NULL,N,NULL,N,NULL,NULL,YCA,Agency B
NULL,IVYBTK,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,FAI,AET,FAI/AET,170,NULL,170,182.2676292,11,12,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,IWJTSF,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MCI,SAT,MCI/SAT/DAL/MCI,310.7,59.9,370.6,1416.984226,4,3,NULL,N,NULL,N,NULL,NULL,YCA,Agency B
NULL,IWKRKB,00:00.0,00:00.0,00:00.0,GRANT AVIATION,Coach,D,ANC,ENA,ANC/ENA/ANC,184,NULL,184,120.2091296,1,2,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,IWLBEZ,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SLC,BWI,SLC/BWI/SLC,592.56,66.44,659,3723.009832,5,11,NULL,N,NULL,N,NULL,NULL,Restricted Commercial,Agency B
NULL,IWNZRF,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SEA,LAS,SEA/LAS/SEA,191.62,42.58,234.2,1735.606068,4,6,NULL,N,NULL,N,NULL,N,_CA,Agency B
NULL,IWYWUB,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,SAN,SFO/SAN,56.74,15.16,71.9,447.2643161,5,1,NULL,N,NULL,N,NULL,Y,_CA,Agency B
NULL,IXEGBS,NULL,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,SAN,SFO/SAN/SFO,-6,0,-6,-894.5282589,-1,-1,NULL,N,NULL,Y,NULL,N,Restricted Commercial,Agency B
NULL,IXEGBS,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,SAN,SFO/SAN/SFO,113.48,36.72,150.2,894.5282589,3,1,NULL,N,NULL,N,NULL,N,_CA,Agency B
NULL,IXEGBS,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,SAN,SFO/SAN/SFO,NULL,NULL,NULL,894.5282589,0,1,NULL,N,NULL,N,NULL,N,Restricted Commercial,Agency B
NULL,IXLAAN,00:00.0,00:00.0,00:00.0,WARBELOWS AIR SERVICE,Coach,D,WBQ,FAI,WBQ/FAI/FYU,271,NULL,271,251.4834488,4,11,NULL,N,NULL,N,NULL,NULL,Restricted Commercial,Agency B
NULL,IXMGIY,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,IAD,MDW,IAD/MDW/IAD,308.84,51.36,360.2,1155.585439,27,29,NULL,N,NULL,N,NULL,NULL,Restricted Commercial,Agency B
NULL,IXNNRX,00:00.0,00:00.0,00:00.0,KATMAI AIR,Coach,D,ANC,AKN,ANC/AKN/BKF/AKN/ANC,182,NULL,182,608.7365735,16,19,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,IXZIKH,00:00.0,00:00.0,00:00.0,ALASKA SEAPLANE,Coach,D,ANC,HNS,ANC/JNU/HNS/JNU/ANC,234,NULL,234,1281.725608,5,7,NULL,N,NULL,N,NULL,NULL,Restricted Commercial,Agency B
NULL,IYGBNA,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,AKP,FAI,AKP/FAI/BRW/FAI/AKP,380,NULL,380,1510.945894,18,24,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,IYHTEB,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ABQ,SNA,ABQ/LAS/SNA/LAS/ABQ,448.38,78.82,527.2,1425.669709,6,11,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,IYPKSH,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SDF,ATL,SDF/ATL/SDF,249.3,40.5,289.8,644.8261503,5,6,NULL,N,NULL,N,NULL,Y,YCA,Agency B
NULL,IYPKSH,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ATL,SDF,ATL/SDF,NULL,NULL,NULL,322.4129708,0,1,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,IZNLNW,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ATL,MCO,ATL/MCO/ATL,202.8,37.2,240,808.8590748,4,5,NULL,N,NULL,N,NULL,N,_CA,Agency B
NULL,IZSAIH,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC/DEN,161.86,34.14,196,761.3834087,5,4,NULL,N,NULL,N,NULL,N,Unrestricted Commercial ,Agency B
NULL,IZYWNZ,00:00.0,00:00.0,00:00.0,MAKANI KAI AIR,Coach,D,MUE,LUP,MUE/OGG/MKK/LUP/MKK/OGG/MUE,147.15,NULL,147.15,268.4031994,18,31,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,JADYAH,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SEA,TPA,SEA/PHX/TPA/LAS/SEA,435.34,76.66,512,5742.786617,5,6,NULL,N,NULL,N,NULL,N,YCA,Agency B
NULL,JADYAH,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SEA,TPA,SEA/PHX/TPA/MDW/SEA,NULL,NULL,NULL,5623.234133,-1,6,NULL,N,NULL,N,NULL,N,Unrestricted Commercial ,Agency B
NULL,JBGZDO,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,LAS,TUS,LAS/TUS,173.95,24.05,198,364.3024594,-7,1,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,JCLDUA,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ATL,TPA,ATL/TPA/ATL,238.14,39.66,277.8,815.0167464,4,2,NULL,N,NULL,N,NULL,Y,_CA,Agency B
NULL,JCTJCQ,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,MSP,MDW/MSP/MDW,176.74,35.26,212,695.2925979,4,1,NULL,N,NULL,N,NULL,Y,_CA,Agency B
NULL,JCTKTF,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,OAK,BUR,OAK/BUR/OAK,362.8,49.2,412,651.1567994,1,1,NULL,N,NULL,N,NULL,NULL,YCA,Agency B
NULL,JDKVNK,00:00.0,00:00.0,00:00.0,ALASKA AIR TRANSIT,Coach,I,XXX,ANC,XXX/ANC/XXX,460,NULL,460,6080.252719,26,31,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,JDXMGT,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,FLL,ATL,FLL/ATL/FLL,228.84,39.16,268,1164.534197,4,6,NULL,N,NULL,N,NULL,N,YCA,Agency B
NULL,JEAOJW,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,MSP,MDW/MSP,109.77,19.13,128.9,347.6461373,3,1,NULL,N,NULL,N,NULL,NULL,YCA,Agency B
NULL,JEBNKD,00:00.0,00:00.0,00:00.0,ALASKA AIR TRANSIT,Coach,D,ANC,MCG,ANC/MCG,270,NULL,270,218.6287254,1,2,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,JEBUGY,00:00.0,00:00.0,00:00.0,ALASKA,Coach,D,ANC,BTT,ANC/FAI/BTT,170,NULL,170,437.7976939,3,4,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,JEBUGY,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,BTT,FAI,BTT/FAI,170,NULL,170,178.404826,9,10,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,JEJILK,00:00.0,00:00.0,00:00.0,WARBELOWS AIR SERVICE,Coach,D,AKP,CXF,AKP/CXF/AKP,190,NULL,190,148.1644898,3,13,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,JEJILK,00:00.0,00:00.0,00:00.0,WARBELOWS AIR SERVICE,Coach,D,AKP,CXF,AKP/CXF/FAI/BTT/AKP,385,NULL,385,517.350836,3,23,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,JEJILK,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,FAI,BTT,FAI/BTT/AKP,150,NULL,150,263.1303876,1,9,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,JEUCWQ,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,SAN,SFO/SAN/SFO,113.48,30.52,144,894.5282589,6,7,NULL,N,NULL,N,NULL,N,_CA,Agency B
NULL,JFJTRH,00:00.0,00:00.0,00:00.0,WRIGHT AIR SERVICE,Coach,D,HUS,FAI,HUS/FAI,176.74,13.26,190,202.5707041,7,8,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,JGDFXN,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DAL,LIT,DAL/LIT/DAL,292.1,50.1,342.2,591.3437008,4,3,NULL,N,NULL,N,NULL,N,YCA,Agency B
NULL,JGKDQM,00:00.0,00:00.0,00:00.0,DELTA AIR LINES,Coach,D,ATL,GSO,ATL/GSO/ATL,509.76,60.24,570,611.4779057,0,1,NULL,N,NULL,N,NULL,N,Restricted Commercial,Agency B
NULL,JGLINF,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DAL,MSY,DAL/MSY/DAL,NULL,NULL,NULL,872.2082918,4,4,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,JGLINF,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DAL,MSY,DAL/MSY/DAL,379.54,50.26,429.8,872.2082918,5,4,NULL,N,NULL,N,NULL,Y,YCA,Agency B
NULL,JGMRPN,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,SAN,SFO/SAN/SFO,150.7,33.1,183.8,894.5282589,5,5,NULL,N,NULL,N,NULL,Y,YCA,Agency B
NULL,JHCUWC,00:00.0,00:00.0,00:00.0,ALASKA AIR TRANSIT,Coach,I,XXX,ANC,XXX/ANC/XXX,460,NULL,460,6080.252719,11,16,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,JHJUXB,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,SDF,MDW/SDF/MDW,191.62,36.18,227.8,545.0598104,1,1,NULL,N,NULL,N,NULL,NULL,DG,Agency B
NULL,JIMEUP,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DAL,MSY,DAL/MSY/DAL,379.54,50.46,430,872.2082918,5,5,NULL,N,NULL,N,NULL,N,YCA,Agency B
NULL,JINFDT,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,OAK,LAS,OAK/LAS/OAK,400,52,452,813.5326266,3,2,NULL,N,NULL,N,NULL,N,YCA,Agency B
NULL,JJDTKB,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,FLL,ATL,FLL/ATL/FLL,228.84,39.16,268,1164.534197,5,3,NULL,N,NULL,N,NULL,N,YCA,Agency B
NULL,JJVIUO,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,FLL,ATL,FLL/ATL/FLL,228.84,39.16,268,1164.534197,4,6,NULL,N,NULL,N,NULL,N,YCA,Agency B
NULL,JJXZHT,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,MSP,MDW/MSP/MDW,198.14,43.06,241.2,695.2925979,5,3,NULL,N,NULL,N,NULL,N,YCA,Agency B
NULL,JKEDCN,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DAL,HRL,DAL/HRL/DAL,377.68,54.32,432,920.8991543,4,4,NULL,N,NULL,N,NULL,Y,DG,Agency B
NULL,JKLJLS,00:00.0,00:00.0,00:00.0,ISLAND AIR EXPRESS,Coach,D,HYL,KTN,HYL/KTN/ANC/KTN/HYL,92.5,NULL,92.5,1629.581115,32,38,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,JKLJLS,00:00.0,00:00.0,00:00.0,INTER ISLAND FERRY,Coach,D,ANC,HYL,ANC/KTN/HYL,46.25,NULL,46.25,814.7905712,1,1,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,JKVIZX,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,BWI,SDF,BWI/SDF,205.58,26.32,231.9,494.280944,5,1,NULL,N,NULL,N,NULL,Y,YCA,Agency B
NULL,JLDRQI,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,CHS,DEN,CHS/MDW/DEN/CHS,230.7,58,288.7,3110.555597,20,8,NULL,N,NULL,N,NULL,N,Restricted Commercial,Agency B
NULL,JLFPSD,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,MSY,DEN/MSY/ATL/DEN,293.96,58.74,352.7,2700.569292,5,3,NULL,N,NULL,N,NULL,N,_CA,Agency B
NULL,JLONXM,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC/DEN,161.86,40.34,202.2,761.3834087,5,4,NULL,N,NULL,N,NULL,N,YCA,Agency B
NULL,JLPGLR,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,SLC,DEN/SLC/DEN,161.86,34.14,196,761.3834087,5,2,NULL,N,NULL,N,NULL,N,Unrestricted Commercial ,Agency B
NULL,JLYBII,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ELP,SAT,ELP/DAL/SAT/ELP,494.88,73.82,568.7,1307.242159,5,5,NULL,N,NULL,N,NULL,N,YCA,Agency B
NULL,JMCKFA,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SFO,SAN,SFO/SAN/SFO,132.09,31.71,163.8,894.5282589,5,2,NULL,N,NULL,N,NULL,Y,YCA,Agency B
NULL,JMHNJP,00:00.0,00:00.0,00:00.0,BERING AIR INC,Coach,D,OTZ,SHG,OTZ/SHG/OBU/ABL,100,NULL,100,184.197774,0,3,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,JMOJWF,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SLC,BWI,SLC/BWI/SLC,524.66,61.34,586,3723.009832,1,3,NULL,N,NULL,N,NULL,N,_CA,Agency B
NULL,JNFALD,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ATL,FLL,ATL/FLL/ATL,228.84,39.16,268,1164.534197,4,1,NULL,N,NULL,N,NULL,NULL,YCA,Agency B
NULL,JOHFZK,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,ATL,PBI,ATL/PBI/ATL,199.06,36.74,235.8,1092.944532,4,2,NULL,N,NULL,N,NULL,NULL,_CA,Agency B
NULL,JOQNSV,00:00.0,00:00.0,00:00.0,KATMAI AIR,Coach,D,AKN,BKF,AKN/BKF/AKN,182,NULL,182,32.0922642,13,14,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,JPFTBQ,00:00.0,00:00.0,00:00.0,CAPE AIR,Coach,I,SJU,STX,SJU/STX/SJU,189.5,12.5,202,190.3977204,5,1,NULL,N,NULL,N,NULL,N,Restricted Commercial,Agency B
NULL,JPGJGE,00:00.0,00:00.0,00:00.0,ALASKA MARINE HIGHWAY (FERRY),Coach,D,SIT,JNU,SIT/JNU/SIT,248,NULL,248,189.9211621,3,9,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency B
NULL,JPXFJY,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,MSP,MDW/MSP/MDW,219.54,44.66,264.2,695.2925979,7,3,NULL,N,NULL,N,NULL,N,YCA,Agency B
NULL,JQDSLF,00:00.0,00:00.0,00:00.0,EVERETS AIR,Coach,D,EAA,FAI,EAA/FAI/EAA,340,NULL,340,395.3813648,13,17,NULL,N,NULL,N,NULL,NULL,Unrestricted Commercial ,Agency C
NULL,JRAECY,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DEN,BWI,DEN/BWI/DEN,384.19,57.01,441.2,3001.047601,5,5,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,JRIYFF,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,DAL,MSY,DAL/MSY/DAL,379.54,50.46,430,872.2082918,3,2,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,JTFAWI,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,OAK,PHX,OAK/PHX/OAK,376.74,50.06,426.8,1290.326515,0,2,NULL,N,NULL,N,NULL,NULL,YCA,Agency C
NULL,JVOYSX,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,SAN,TUS,SAN/TUS/SAN,372.1,49.9,422,733.0909464,3,2,NULL,N,NULL,N,NULL,NULL,YCA,Agency C
NULL,JVVRGG,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,OAK,SAN,OAK/SAN/OAK,396.28,51.52,447.8,893.8369019,3,3,NULL,N,NULL,N,NULL,Y,YCA,Agency C
NULL,JVWPZD,00:00.0,00:00.0,00:00.0,SOUTHWEST AIR,Coach,D,MDW,MCI,MDW/MCI/MDW,362.8,55.4,418.2,809.0641762,5,2,NULL,N,NULL,N,NULL,N,YCA,Agency C
NULL,JWBUOH,00:00.0,00:00.0,00:00.0,DELTA AIR LINES,Coach,D,ATL,GSO,ATL/GSO/ATL,254.88,30.12,285,611.4779057,0,1,NULL,N,NULL,N,NULL,N,Restricted Commercial,Agency C
